score,series_ID,starters_playoff_exp_dif,bench_playoff_exp_dif,at_home,team,reg_season_points,opp_reg_season_pa,year,starters_playoff_exp_quartile,total_playoff_exp_quartile
95,309,1515,675,1,Philadelphia 76ers,96.8,87.7,2003,3,3
77,309,1515,675,0,Philadelphia 76ers,96.8,87.7,2003,3,3
78,309,-1515,-675,1,Detroit Pistons,91.4,94.5,2003,2,2
93,309,-1515,-675,0,Detroit Pistons,91.4,94.5,2003,2,2
89,309,1515,675,1,Philadelphia 76ers,96.8,87.7,2003,3,3
93,310,-1119,-3254,0,Boston Celtics,92.7,90.1,2003,2,2
97,310,1119,3254,1,New Jersey Nets,95.4,90.1,2003,3,3
95,310,-1119,-3254,0,Boston Celtics,92.7,90.1,2003,2,2
104,310,1119,3254,1,New Jersey Nets,95.4,90.1,2003,3,3
94,310,1119,3254,0,New Jersey Nets,95.4,90.1,2003,3,3
76,310,-1119,-3254,1,Boston Celtics,92.7,90.1,2003,2,2
110,310,1119,3254,0,New Jersey Nets,95.4,90.1,2003,3,3
101,310,-1119,-3254,1,Boston Celtics,92.7,90.1,2003,2,2
124,311,2068,1927,0,Sacramento Kings,101.7,95.2,2003,3,3
113,311,-2068,-1927,1,Dallas Mavericks,103.0,95.2,2003,2,2
110,311,2068,1927,0,Sacramento Kings,101.7,95.2,2003,3,3
132,311,-2068,-1927,1,Dallas Mavericks,103.0,95.2,2003,2,2
141,311,-2068,-1927,0,Dallas Mavericks,103.0,95.2,2003,2,2
137,311,2068,1927,1,Sacramento Kings,101.7,95.2,2003,3,3
83,311,-2068,-1927,0,Dallas Mavericks,103.0,95.2,2003,2,2
99,311,2068,1927,1,Sacramento Kings,101.7,95.2,2003,3,3
93,311,2068,1927,0,Sacramento Kings,101.7,95.2,2003,3,3
112,311,-2068,-1927,1,Dallas Mavericks,103.0,95.2,2003,2,2
109,311,-2068,-1927,0,Dallas Mavericks,103.0,95.2,2003,2,2
115,311,2068,1927,1,Sacramento Kings,101.7,95.2,2003,3,3
99,311,2068,1927,0,Sacramento Kings,101.7,95.2,2003,3,3
112,311,-2068,-1927,1,Dallas Mavericks,103.0,95.2,2003,2,2
82,312,12596,-9844,0,Los Angeles Lakers,100.4,90.4,2003,4,3
87,312,-12596,9844,1,San Antonio Spurs,95.8,98.0,2003,1,2
95,312,12596,-9844,0,Los Angeles Lakers,100.4,90.4,2003,4,3
114,312,-12596,9844,1,San Antonio Spurs,95.8,98.0,2003,1,2
95,312,-12596,9844,0,San Antonio Spurs,95.8,98.0,2003,1,2
110,312,12596,-9844,1,Los Angeles Lakers,100.4,90.4,2003,4,3
95,312,-12596,9844,0,San Antonio Spurs,95.8,98.0,2003,1,2
99,312,12596,-9844,1,Los Angeles Lakers,100.4,90.4,2003,4,3
94,312,12596,-9844,0,Los Angeles Lakers,100.4,90.4,2003,4,3
96,312,-12596,9844,1,San Antonio Spurs,95.8,98.0,2003,1,2
110,312,-12596,9844,0,San Antonio Spurs,95.8,98.0,2003,1,2
82,312,12596,-9844,1,Los Angeles Lakers,100.4,90.4,2003,4,3
76,313,-115,-971,0,New Jersey Nets,95.4,90.1,2003,2,2
74,313,115,971,1,Detroit Pistons,91.4,90.1,2003,3,3
88,313,-115,-971,0,New Jersey Nets,95.4,90.1,2003,2,2
86,313,115,971,1,Detroit Pistons,91.4,90.1,2003,3,3
85,313,115,971,0,Detroit Pistons,91.4,90.1,2003,3,3
97,313,-115,-971,1,New Jersey Nets,95.4,90.1,2003,2,2
82,313,115,971,0,Detroit Pistons,91.4,90.1,2003,3,3
102,313,-115,-971,1,New Jersey Nets,95.4,90.1,2003,2,2
113,314,765,-10361,0,Dallas Mavericks,103.0,90.4,2003,3,1
110,314,-765,10361,1,San Antonio Spurs,95.8,95.2,2003,2,4
106,314,765,-10361,0,Dallas Mavericks,103.0,90.4,2003,3,1
119,314,-765,10361,1,San Antonio Spurs,95.8,95.2,2003,2,4
96,314,-765,10361,0,San Antonio Spurs,95.8,95.2,2003,2,4
83,314,765,-10361,1,Dallas Mavericks,103.0,90.4,2003,3,1
102,314,-765,10361,0,San Antonio Spurs,95.8,95.2,2003,2,4
95,314,765,-10361,1,Dallas Mavericks,103.0,90.4,2003,3,1
103,314,765,-10361,0,Dallas Mavericks,103.0,90.4,2003,3,1
91,314,-765,10361,1,San Antonio Spurs,95.8,95.2,2003,2,4
90,314,-765,10361,0,San Antonio Spurs,95.8,95.2,2003,2,4
78,314,765,-10361,1,Dallas Mavericks,103.0,90.4,2003,3,1
82,286,-2587,-1470,0,Milwaukee Bucks,98.0,84.3,2004,2,2
108,286,2587,1470,1,Detroit Pistons,90.1,97.0,2004,3,3
92,286,-2587,-1470,0,Milwaukee Bucks,98.0,84.3,2004,2,2
88,286,2587,1470,1,Detroit Pistons,90.1,97.0,2004,3,3
95,286,2587,1470,0,Detroit Pistons,90.1,97.0,2004,3,3
85,286,-2587,-1470,1,Milwaukee Bucks,98.0,84.3,2004,2,2
109,286,2587,1470,0,Detroit Pistons,90.1,97.0,2004,3,3
92,286,-2587,-1470,1,Milwaukee Bucks,98.0,84.3,2004,2,2
77,286,-2587,-1470,0,Milwaukee Bucks,98.0,84.3,2004,2,2
91,286,2587,1470,1,Detroit Pistons,90.1,97.0,2004,3,3
88,287,902,-6642,0,Boston Celtics,95.3,85.6,2004,3,2
104,287,-902,6642,1,Indiana Pacers,91.4,85.6,2004,2,3
90,287,902,-6642,0,Boston Celtics,95.3,85.6,2004,3,2
103,287,-902,6642,1,Indiana Pacers,91.4,85.6,2004,2,3
108,287,-902,6642,0,Indiana Pacers,91.4,85.6,2004,2,3
85,287,902,-6642,1,Boston Celtics,95.3,85.6,2004,3,2
90,287,-902,6642,0,Indiana Pacers,91.4,85.6,2004,2,3
75,287,902,-6642,1,Boston Celtics,95.3,85.6,2004,3,2
79,288,3663,4833,0,New Orleans Hornets,91.8,89.7,2004,3,4
81,288,-3663,-4833,1,Miami Heat,90.3,91.9,2004,2,1
63,288,3663,4833,0,New Orleans Hornets,91.8,89.7,2004,3,4
93,288,-3663,-4833,1,Miami Heat,90.3,91.9,2004,2,1
71,288,-3663,-4833,0,Miami Heat,90.3,91.9,2004,2,1
77,288,3663,4833,1,New Orleans Hornets,91.8,89.7,2004,3,4
85,288,-3663,-4833,0,Miami Heat,90.3,91.9,2004,2,1
96,288,3663,4833,1,New Orleans Hornets,91.8,89.7,2004,3,4
83,288,3663,4833,0,New Orleans Hornets,91.8,89.7,2004,3,4
87,288,-3663,-4833,1,Miami Heat,90.3,91.9,2004,2,1
83,288,-3663,-4833,0,Miami Heat,90.3,91.9,2004,2,1
89,288,3663,4833,1,New Orleans Hornets,91.8,89.7,2004,3,4
77,288,3663,4833,0,New Orleans Hornets,91.8,89.7,2004,3,4
85,288,-3663,-4833,1,Miami Heat,90.3,91.9,2004,2,1
83,289,-2352,1205,0,New York Knicks,92.0,87.8,2004,2,2
107,289,2352,-1205,1,New Jersey Nets,90.3,87.8,2004,3,3
81,289,-2352,1205,0,New York Knicks,92.0,87.8,2004,2,2
99,289,2352,-1205,1,New Jersey Nets,90.3,87.8,2004,3,3
81,289,2352,-1205,0,New Jersey Nets,90.3,87.8,2004,3,3
78,289,-2352,1205,1,New York Knicks,92.0,87.8,2004,2,2
100,289,2352,-1205,0,New Jersey Nets,90.3,87.8,2004,3,3
94,289,-2352,1205,1,New York Knicks,92.0,87.8,2004,2,2
71,290,-21800,-2112,0,Houston Rockets,89.8,94.3,2004,1,1
72,290,21800,2112,1,Los Angeles Lakers,98.2,88.0,2004,4,4
84,290,-21800,-2112,0,Houston Rockets,89.8,94.3,2004,1,1
98,290,21800,2112,1,Los Angeles Lakers,98.2,88.0,2004,4,4
91,290,21800,2112,0,Los Angeles Lakers,98.2,88.0,2004,4,4
102,290,-21800,-2112,1,Houston Rockets,89.8,94.3,2004,1,1
92,290,21800,2112,0,Los Angeles Lakers,98.2,88.0,2004,4,4
88,290,-21800,-2112,1,Houston Rockets,89.8,94.3,2004,1,1
78,290,-21800,-2112,0,Houston Rockets,89.8,94.3,2004,1,1
97,290,21800,2112,1,Los Angeles Lakers,98.2,88.0,2004,4,4
92,291,-4758,-1109,0,Denver Nuggets,97.2,89.1,2004,1,2
106,291,4758,1109,1,Minnesota Timberwolves,94.5,96.1,2004,4,3
81,291,-4758,-1109,0,Denver Nuggets,97.2,89.1,2004,1,2
95,291,4758,1109,1,Minnesota Timberwolves,94.5,96.1,2004,4,3
86,291,4758,1109,0,Minnesota Timberwolves,94.5,96.1,2004,4,3
107,291,-4758,-1109,1,Denver Nuggets,97.2,89.1,2004,1,2
84,291,4758,1109,0,Minnesota Timberwolves,94.5,96.1,2004,4,3
82,291,-4758,-1109,1,Denver Nuggets,97.2,89.1,2004,1,2
91,291,-4758,-1109,0,Denver Nuggets,97.2,89.1,2004,1,2
102,291,4758,1109,1,Minnesota Timberwolves,94.5,96.1,2004,4,3
105,292,-375,-1268,0,Dallas Mavericks,105.2,97.8,2004,2,2
116,292,375,1268,1,Sacramento Kings,102.8,100.8,2004,3,3
79,292,-375,-1268,0,Dallas Mavericks,105.2,97.8,2004,2,2
83,292,375,1268,1,Sacramento Kings,102.8,100.8,2004,3,3
79,292,375,1268,0,Sacramento Kings,102.8,100.8,2004,3,3
104,292,-375,-1268,1,Dallas Mavericks,105.2,97.8,2004,2,2
94,292,375,1268,0,Sacramento Kings,102.8,100.8,2004,3,3
92,292,-375,-1268,1,Dallas Mavericks,105.2,97.8,2004,2,2
118,292,-375,-1268,0,Dallas Mavericks,105.2,97.8,2004,2,2
119,292,375,1268,1,Sacramento Kings,102.8,100.8,2004,3,3
74,293,-6142,-10008,0,Memphis Grizzlies,96.7,84.3,2004,1,1
98,293,6142,10008,1,San Antonio Spurs,91.5,84.3,2004,4,4
70,293,-6142,-10008,0,Memphis Grizzlies,96.7,84.3,2004,1,1
87,293,6142,10008,1,San Antonio Spurs,91.5,84.3,2004,4,4
95,293,6142,10008,0,San Antonio Spurs,91.5,84.3,2004,4,4
93,293,-6142,-10008,1,Memphis Grizzlies,96.7,84.3,2004,1,1
110,293,6142,10008,0,San Antonio Spurs,91.5,84.3,2004,4,4
97,293,-6142,-10008,1,Memphis Grizzlies,96.7,84.3,2004,1,1
56,294,2394,-1218,0,New Jersey Nets,90.3,84.3,2004,3,3
78,294,-2394,1218,1,Detroit Pistons,90.1,87.8,2004,2,2
80,294,2394,-1218,0,New Jersey Nets,90.3,84.3,2004,3,3
95,294,-2394,1218,1,Detroit Pistons,90.1,87.8,2004,2,2
64,294,-2394,1218,0,Detroit Pistons,90.1,87.8,2004,2,2
82,294,2394,-1218,1,New Jersey Nets,90.3,84.3,2004,3,3
79,294,-2394,1218,0,Detroit Pistons,90.1,87.8,2004,2,2
94,294,2394,-1218,1,New Jersey Nets,90.3,84.3,2004,3,3
127,294,2394,-1218,0,New Jersey Nets,90.3,84.3,2004,3,3
120,294,-2394,1218,1,Detroit Pistons,90.1,87.8,2004,2,2
81,294,-2394,1218,0,Detroit Pistons,90.1,87.8,2004,2,2
75,294,2394,-1218,1,New Jersey Nets,90.3,84.3,2004,3,3
69,294,2394,-1218,0,New Jersey Nets,90.3,84.3,2004,3,3
90,294,-2394,1218,1,Detroit Pistons,90.1,87.8,2004,2,2
81,295,-2626,-2951,0,Miami Heat,90.3,85.6,2004,2,2
94,295,2626,2951,1,Indiana Pacers,91.4,89.7,2004,3,3
80,295,-2626,-2951,0,Miami Heat,90.3,85.6,2004,2,2
91,295,2626,2951,1,Indiana Pacers,91.4,89.7,2004,3,3
87,295,2626,2951,0,Indiana Pacers,91.4,89.7,2004,3,3
94,295,-2626,-2951,1,Miami Heat,90.3,85.6,2004,2,2
88,295,2626,2951,0,Indiana Pacers,91.4,89.7,2004,3,3
100,295,-2626,-2951,1,Miami Heat,90.3,85.6,2004,2,2
83,295,-2626,-2951,0,Miami Heat,90.3,85.6,2004,2,2
94,295,2626,2951,1,Indiana Pacers,91.4,89.7,2004,3,3
73,295,2626,2951,0,Indiana Pacers,91.4,89.7,2004,3,3
70,295,-2626,-2951,1,Miami Heat,90.3,85.6,2004,2,2
78,296,14361,-3117,0,Los Angeles Lakers,98.2,84.3,2004,4,4
88,296,-14361,3117,1,San Antonio Spurs,91.5,94.3,2004,1,1
85,296,14361,-3117,0,Los Angeles Lakers,98.2,84.3,2004,4,4
95,296,-14361,3117,1,San Antonio Spurs,91.5,94.3,2004,1,1
81,296,-14361,3117,0,San Antonio Spurs,91.5,94.3,2004,1,1
105,296,14361,-3117,1,Los Angeles Lakers,98.2,84.3,2004,4,4
90,296,-14361,3117,0,San Antonio Spurs,91.5,94.3,2004,1,1
98,296,14361,-3117,1,Los Angeles Lakers,98.2,84.3,2004,4,4
74,296,14361,-3117,0,Los Angeles Lakers,98.2,84.3,2004,4,4
73,296,-14361,3117,1,San Antonio Spurs,91.5,94.3,2004,1,1
76,296,-14361,3117,0,San Antonio Spurs,91.5,94.3,2004,1,1
88,296,14361,-3117,1,Los Angeles Lakers,98.2,84.3,2004,4,4
104,297,813,2308,0,Sacramento Kings,102.8,89.1,2004,3,3
98,297,-813,-2308,1,Minnesota Timberwolves,94.5,97.8,2004,2,2
89,297,813,2308,0,Sacramento Kings,102.8,89.1,2004,3,3
94,297,-813,-2308,1,Minnesota Timberwolves,94.5,97.8,2004,2,2
114,297,-813,-2308,0,Minnesota Timberwolves,94.5,97.8,2004,2,2
113,297,813,2308,1,Sacramento Kings,102.8,89.1,2004,3,3
81,297,-813,-2308,0,Minnesota Timberwolves,94.5,97.8,2004,2,2
87,297,813,2308,1,Sacramento Kings,102.8,89.1,2004,3,3
74,297,813,2308,0,Sacramento Kings,102.8,89.1,2004,3,3
86,297,-813,-2308,1,Minnesota Timberwolves,94.5,97.8,2004,2,2
87,297,-813,-2308,0,Minnesota Timberwolves,94.5,97.8,2004,2,2
104,297,813,2308,1,Sacramento Kings,102.8,89.1,2004,3,3
80,297,813,2308,0,Sacramento Kings,102.8,89.1,2004,3,3
83,297,-813,-2308,1,Minnesota Timberwolves,94.5,97.8,2004,2,2
74,298,-597,1852,0,Detroit Pistons,90.1,85.6,2004,2,3
78,298,597,-1852,1,Indiana Pacers,91.4,84.3,2004,3,2
72,298,-597,1852,0,Detroit Pistons,90.1,85.6,2004,2,3
67,298,597,-1852,1,Indiana Pacers,91.4,84.3,2004,3,2
78,298,597,-1852,0,Indiana Pacers,91.4,84.3,2004,3,2
85,298,-597,1852,1,Detroit Pistons,90.1,85.6,2004,2,3
83,298,597,-1852,0,Indiana Pacers,91.4,84.3,2004,3,2
68,298,-597,1852,1,Detroit Pistons,90.1,85.6,2004,2,3
83,298,-597,1852,0,Detroit Pistons,90.1,85.6,2004,2,3
65,298,597,-1852,1,Indiana Pacers,91.4,84.3,2004,3,2
65,298,597,-1852,0,Indiana Pacers,91.4,84.3,2004,3,2
69,298,-597,1852,1,Detroit Pistons,90.1,85.6,2004,2,3
97,299,19146,-2000,0,Los Angeles Lakers,98.2,89.1,2004,4,4
88,299,-19146,2000,1,Minnesota Timberwolves,94.5,94.3,2004,1,1
71,299,19146,-2000,0,Los Angeles Lakers,98.2,89.1,2004,4,4
89,299,-19146,2000,1,Minnesota Timberwolves,94.5,94.3,2004,1,1
89,299,-19146,2000,0,Minnesota Timberwolves,94.5,94.3,2004,1,1
100,299,19146,-2000,1,Los Angeles Lakers,98.2,89.1,2004,4,4
85,299,-19146,2000,0,Minnesota Timberwolves,94.5,94.3,2004,1,1
92,299,19146,-2000,1,Los Angeles Lakers,98.2,89.1,2004,4,4
96,299,19146,-2000,0,Los Angeles Lakers,98.2,89.1,2004,4,4
98,299,-19146,2000,1,Minnesota Timberwolves,94.5,94.3,2004,1,1
90,299,-19146,2000,0,Minnesota Timberwolves,94.5,94.3,2004,1,1
96,299,19146,-2000,1,Los Angeles Lakers,98.2,89.1,2004,4,4
85,271,-4153,2091,0,Philadelphia 76ers,99.1,89.5,2005,2,2
106,271,4153,-2091,1,Detroit Pistons,93.3,99.9,2005,3,3
84,271,-4153,2091,0,Philadelphia 76ers,99.1,89.5,2005,2,2
99,271,4153,-2091,1,Detroit Pistons,93.3,99.9,2005,3,3
104,271,4153,-2091,0,Detroit Pistons,93.3,99.9,2005,3,3
115,271,-4153,2091,1,Philadelphia 76ers,99.1,89.5,2005,2,2
97,271,4153,-2091,0,Detroit Pistons,93.3,99.9,2005,3,3
92,271,-4153,2091,1,Philadelphia 76ers,99.1,89.5,2005,2,2
78,271,-4153,2091,0,Philadelphia 76ers,99.1,89.5,2005,2,2
88,271,4153,-2091,1,Detroit Pistons,93.3,99.9,2005,3,3
82,272,2931,2571,0,Indiana Pacers,93.0,100.4,2005,3,3
102,272,-2931,-2571,1,Boston Celtics,101.3,92.2,2005,2,2
82,272,2931,2571,0,Indiana Pacers,93.0,100.4,2005,3,3
79,272,-2931,-2571,1,Boston Celtics,101.3,92.2,2005,2,2
76,272,-2931,-2571,0,Boston Celtics,101.3,92.2,2005,2,2
99,272,2931,2571,1,Indiana Pacers,93.0,100.4,2005,3,3
110,272,-2931,-2571,0,Boston Celtics,101.3,92.2,2005,2,2
79,272,2931,2571,1,Indiana Pacers,93.0,100.4,2005,3,3
90,272,2931,2571,0,Indiana Pacers,93.0,100.4,2005,3,3
85,272,-2931,-2571,1,Boston Celtics,101.3,92.2,2005,2,2
92,272,-2931,-2571,0,Boston Celtics,101.3,92.2,2005,2,2
89,272,2931,2571,1,Indiana Pacers,93.0,100.4,2005,3,3
97,272,2931,2571,0,Indiana Pacers,93.0,100.4,2005,3,3
70,272,-2931,-2571,1,Boston Celtics,101.3,92.2,2005,2,2
98,273,-3053,-2278,0,New Jersey Nets,91.4,95.0,2005,2,2
116,273,3053,2278,1,Miami Heat,101.5,95.0,2005,3,3
87,273,-3053,-2278,0,New Jersey Nets,91.4,95.0,2005,2,2
104,273,3053,2278,1,Miami Heat,101.5,95.0,2005,3,3
108,273,3053,2278,0,Miami Heat,101.5,95.0,2005,3,3
105,273,-3053,-2278,1,New Jersey Nets,91.4,95.0,2005,2,2
110,273,3053,2278,0,Miami Heat,101.5,95.0,2005,3,3
97,273,-3053,-2278,1,New Jersey Nets,91.4,95.0,2005,2,2
94,274,-2156,739,0,Washington Wizards,100.5,93.4,2005,2,2
103,274,2156,-739,1,Chicago Bulls,94.5,100.8,2005,3,3
103,274,-2156,739,0,Washington Wizards,100.5,93.4,2005,2,2
113,274,2156,-739,1,Chicago Bulls,94.5,100.8,2005,3,3
99,274,2156,-739,0,Chicago Bulls,94.5,100.8,2005,3,3
117,274,-2156,739,1,Washington Wizards,100.5,93.4,2005,2,2
99,274,2156,-739,0,Chicago Bulls,94.5,100.8,2005,3,3
106,274,-2156,739,1,Washington Wizards,100.5,93.4,2005,2,2
112,274,-2156,739,0,Washington Wizards,100.5,93.4,2005,2,2
110,274,2156,-739,1,Chicago Bulls,94.5,100.8,2005,3,3
91,274,2156,-739,0,Chicago Bulls,94.5,100.8,2005,3,3
94,274,-2156,739,1,Washington Wizards,100.5,93.4,2005,2,2
98,275,-795,107,0,Houston Rockets,95.1,96.8,2005,2,2
86,275,795,-107,1,Dallas Mavericks,102.5,91.0,2005,3,3
113,275,-795,107,0,Houston Rockets,95.1,96.8,2005,2,2
111,275,795,-107,1,Dallas Mavericks,102.5,91.0,2005,3,3
106,275,795,-107,0,Dallas Mavericks,102.5,91.0,2005,3,3
102,275,-795,107,1,Houston Rockets,95.1,96.8,2005,2,2
97,275,795,-107,0,Dallas Mavericks,102.5,91.0,2005,3,3
93,275,-795,107,1,Houston Rockets,95.1,96.8,2005,2,2
100,275,-795,107,0,Houston Rockets,95.1,96.8,2005,2,2
103,275,795,-107,1,Dallas Mavericks,102.5,91.0,2005,3,3
83,275,795,-107,0,Dallas Mavericks,102.5,91.0,2005,3,3
101,275,-795,107,1,Houston Rockets,95.1,96.8,2005,2,2
76,275,-795,107,0,Houston Rockets,95.1,96.8,2005,2,2
116,275,795,-107,1,Dallas Mavericks,102.5,91.0,2005,3,3
103,276,-1513,-522,0,Memphis Grizzlies,93.4,103.3,2005,2,2
114,276,1513,522,1,Phoenix Suns,110.4,103.3,2005,3,3
103,276,-1513,-522,0,Memphis Grizzlies,93.4,103.3,2005,2,2
108,276,1513,522,1,Phoenix Suns,110.4,103.3,2005,3,3
110,276,1513,522,0,Phoenix Suns,110.4,103.3,2005,3,3
90,276,-1513,-522,1,Memphis Grizzlies,93.4,103.3,2005,2,2
123,276,1513,522,0,Phoenix Suns,110.4,103.3,2005,3,3
115,276,-1513,-522,1,Memphis Grizzlies,93.4,103.3,2005,2,2
93,277,-4016,-2837,0,Denver Nuggets,99.5,88.4,2005,2,1
87,277,4016,2837,1,San Antonio Spurs,96.2,97.5,2005,3,4
76,277,-4016,-2837,0,Denver Nuggets,99.5,88.4,2005,2,1
104,277,4016,2837,1,San Antonio Spurs,96.2,97.5,2005,3,4
86,277,4016,2837,0,San Antonio Spurs,96.2,97.5,2005,3,4
78,277,-4016,-2837,1,Denver Nuggets,99.5,88.4,2005,2,1
126,277,4016,2837,0,San Antonio Spurs,96.2,97.5,2005,3,4
115,277,-4016,-2837,1,Denver Nuggets,99.5,88.4,2005,2,1
89,277,-4016,-2837,0,Denver Nuggets,99.5,88.4,2005,2,1
99,277,4016,2837,1,San Antonio Spurs,96.2,97.5,2005,3,4
82,278,3388,3100,0,Sacramento Kings,103.7,96.6,2005,3,3
87,278,-3388,-3100,1,Seattle SuperSonics,98.9,101.6,2005,2,2
93,278,3388,3100,0,Sacramento Kings,103.7,96.6,2005,3,3
105,278,-3388,-3100,1,Seattle SuperSonics,98.9,101.6,2005,2,2
104,278,-3388,-3100,0,Seattle SuperSonics,98.9,101.6,2005,2,2
116,278,3388,3100,1,Sacramento Kings,103.7,96.6,2005,3,3
115,278,-3388,-3100,0,Seattle SuperSonics,98.9,101.6,2005,2,2
102,278,3388,3100,1,Sacramento Kings,103.7,96.6,2005,3,3
118,278,3388,3100,0,Sacramento Kings,103.7,96.6,2005,3,3
122,278,-3388,-3100,1,Seattle SuperSonics,98.9,101.6,2005,2,2
81,279,-983,2405,0,Indiana Pacers,93.0,89.5,2005,2,3
96,279,983,-2405,1,Detroit Pistons,93.3,92.2,2005,3,2
92,279,-983,2405,0,Indiana Pacers,93.0,89.5,2005,2,3
83,279,983,-2405,1,Detroit Pistons,93.3,92.2,2005,3,2
74,279,983,-2405,0,Detroit Pistons,93.3,92.2,2005,3,2
79,279,-983,2405,1,Indiana Pacers,93.0,89.5,2005,2,3
89,279,983,-2405,0,Detroit Pistons,93.3,92.2,2005,3,2
76,279,-983,2405,1,Indiana Pacers,93.0,89.5,2005,2,3
67,279,-983,2405,0,Indiana Pacers,93.0,89.5,2005,2,3
86,279,983,-2405,1,Detroit Pistons,93.3,92.2,2005,3,2
88,279,983,-2405,0,Detroit Pistons,93.3,92.2,2005,3,2
79,279,-983,2405,1,Indiana Pacers,93.0,89.5,2005,2,3
86,280,-4373,-7321,0,Washington Wizards,100.5,95.0,2005,2,1
105,280,4373,7321,1,Miami Heat,101.5,95.0,2005,3,4
102,280,-4373,-7321,0,Washington Wizards,100.5,95.0,2005,2,1
108,280,4373,7321,1,Miami Heat,101.5,95.0,2005,3,4
102,280,4373,7321,0,Miami Heat,101.5,95.0,2005,3,4
95,280,-4373,-7321,1,Washington Wizards,100.5,95.0,2005,2,1
99,280,4373,7321,0,Miami Heat,101.5,95.0,2005,3,4
95,280,-4373,-7321,1,Washington Wizards,100.5,95.0,2005,2,1
102,281,1385,959,0,Dallas Mavericks,102.5,103.3,2005,3,3
127,281,-1385,-959,1,Phoenix Suns,110.4,96.8,2005,2,2
108,281,1385,959,0,Dallas Mavericks,102.5,103.3,2005,3,3
106,281,-1385,-959,1,Phoenix Suns,110.4,96.8,2005,2,2
119,281,-1385,-959,0,Phoenix Suns,110.4,96.8,2005,2,2
102,281,1385,959,1,Dallas Mavericks,102.5,103.3,2005,3,3
109,281,-1385,-959,0,Phoenix Suns,110.4,96.8,2005,2,2
119,281,1385,959,1,Dallas Mavericks,102.5,103.3,2005,3,3
108,281,1385,959,0,Dallas Mavericks,102.5,103.3,2005,3,3
114,281,-1385,-959,1,Phoenix Suns,110.4,96.8,2005,2,2
130,281,-1385,-959,0,Phoenix Suns,110.4,96.8,2005,2,2
126,281,1385,959,1,Dallas Mavericks,102.5,103.3,2005,3,3
81,282,-5991,-6930,0,Seattle SuperSonics,98.9,88.4,2005,1,1
103,282,5991,6930,1,San Antonio Spurs,96.2,96.6,2005,4,4
91,282,-5991,-6930,0,Seattle SuperSonics,98.9,88.4,2005,1,1
108,282,5991,6930,1,San Antonio Spurs,96.2,96.6,2005,4,4
91,282,5991,6930,0,San Antonio Spurs,96.2,96.6,2005,4,4
92,282,-5991,-6930,1,Seattle SuperSonics,98.9,88.4,2005,1,1
89,282,5991,6930,0,San Antonio Spurs,96.2,96.6,2005,4,4
101,282,-5991,-6930,1,Seattle SuperSonics,98.9,88.4,2005,1,1
90,282,-5991,-6930,0,Seattle SuperSonics,98.9,88.4,2005,1,1
103,282,5991,6930,1,San Antonio Spurs,96.2,96.6,2005,4,4
98,282,5991,6930,0,San Antonio Spurs,96.2,96.6,2005,4,4
96,282,-5991,-6930,1,Seattle SuperSonics,98.9,88.4,2005,1,1
90,283,428,-3354,0,Detroit Pistons,93.3,95.0,2005,3,2
81,283,-428,3354,1,Miami Heat,101.5,89.5,2005,2,3
86,283,428,-3354,0,Detroit Pistons,93.3,95.0,2005,3,2
92,283,-428,3354,1,Miami Heat,101.5,89.5,2005,2,3
113,283,-428,3354,0,Miami Heat,101.5,89.5,2005,2,3
104,283,428,-3354,1,Detroit Pistons,93.3,95.0,2005,3,2
96,283,-428,3354,0,Miami Heat,101.5,89.5,2005,2,3
106,283,428,-3354,1,Detroit Pistons,93.3,95.0,2005,3,2
76,283,428,-3354,0,Detroit Pistons,93.3,95.0,2005,3,2
88,283,-428,3354,1,Miami Heat,101.5,89.5,2005,2,3
66,283,-428,3354,0,Miami Heat,101.5,89.5,2005,2,3
91,283,428,-3354,1,Detroit Pistons,93.3,95.0,2005,3,2
88,283,428,-3354,0,Detroit Pistons,93.3,95.0,2005,3,2
82,283,-428,3354,1,Miami Heat,101.5,89.5,2005,2,3
121,284,9440,685,0,San Antonio Spurs,96.2,103.3,2005,4,4
114,284,-9440,-685,1,Phoenix Suns,110.4,88.4,2005,1,1
111,284,9440,685,0,San Antonio Spurs,96.2,103.3,2005,4,4
108,284,-9440,-685,1,Phoenix Suns,110.4,88.4,2005,1,1
92,284,-9440,-685,0,Phoenix Suns,110.4,88.4,2005,1,1
102,284,9440,685,1,San Antonio Spurs,96.2,103.3,2005,4,4
111,284,-9440,-685,0,Phoenix Suns,110.4,88.4,2005,1,1
106,284,9440,685,1,San Antonio Spurs,96.2,103.3,2005,4,4
101,284,9440,685,0,San Antonio Spurs,96.2,103.3,2005,4,4
95,284,-9440,-685,1,Phoenix Suns,110.4,88.4,2005,1,1
86,256,311,-766,0,Washington Wizards,101.7,95.4,2006,3,2
97,256,-311,766,1,Cleveland Cavaliers,97.6,99.8,2006,2,3
89,256,311,-766,0,Washington Wizards,101.7,95.4,2006,3,2
84,256,-311,766,1,Cleveland Cavaliers,97.6,99.8,2006,2,3
97,256,-311,766,0,Cleveland Cavaliers,97.6,99.8,2006,2,3
96,256,311,-766,1,Washington Wizards,101.7,95.4,2006,3,2
96,256,-311,766,0,Cleveland Cavaliers,97.6,99.8,2006,2,3
106,256,311,-766,1,Washington Wizards,101.7,95.4,2006,3,2
120,256,311,-766,0,Washington Wizards,101.7,95.4,2006,3,2
121,256,-311,766,1,Cleveland Cavaliers,97.6,99.8,2006,2,3
