score,series_ID,starters_playoff_exp_diff,bench_playoff_exp_diff,at_home,team,reg_season_points,opp_reg_season_pa
127,032,-10448,-9031,0,Dallas Mavericks,112.4,
121,032,10448,9031,1,Los Angeles Clippers,114.0,
118,032,10448,9031,0,Los Angeles Clippers,114.0,
108,032,-10448,-9031,1,Dallas Mavericks,112.4,
106,032,10448,9031,0,Los Angeles Clippers,114.0,
81,032,-10448,-9031,1,Dallas Mavericks,112.4,
105,032,-10448,-9031,0,Dallas Mavericks,112.4,
100,032,10448,9031,1,Los Angeles Clippers,114.0,
104,032,10448,9031,0,Los Angeles Clippers,114.0,
97,032,-10448,-9031,1,Dallas Mavericks,112.4,
111,032,-10448,-9031,0,Dallas Mavericks,112.4,
126,032,10448,9031,1,Los Angeles Clippers,114.0,
93,033,-6240,-2760,0,Boston Celtics,112.6,
104,033,6240,2760,1,Brooklyn Nets,118.6,
108,033,-6240,-2760,0,Boston Celtics,112.6,
130,033,6240,2760,1,Brooklyn Nets,118.6,
119,033,6240,2760,0,Brooklyn Nets,118.6,
125,033,-6240,-2760,1,Boston Celtics,112.6,
141,033,6240,2760,0,Brooklyn Nets,118.6,
126,033,-6240,-2760,1,Boston Celtics,112.6,
109,033,-6240,-2760,0,Boston Celtics,112.6,
123,033,6240,2760,1,Brooklyn Nets,118.6,
123,034,2610,-532,0,Portland Trail Blazers,116.1,
109,034,-2610,532,1,Denver Nuggets,115.1,
109,034,2610,-532,0,Portland Trail Blazers,116.1,
128,034,-2610,532,1,Denver Nuggets,115.1,
120,034,-2610,532,0,Denver Nuggets,115.1,
115,034,2610,-532,1,Portland Trail Blazers,116.1,
95,034,-2610,532,0,Denver Nuggets,115.1,
115,034,2610,-532,1,Portland Trail Blazers,116.1,
140,034,2610,-532,0,Portland Trail Blazers,116.1,
147,034,-2610,532,1,Denver Nuggets,115.1,
126,034,-2610,532,0,Denver Nuggets,115.1,
115,034,2610,-532,1,Portland Trail Blazers,116.1,
118,035,-4052,-4647,0,Washington Wizards,116.6,
125,035,4052,4647,1,Philadelphia 76ers,113.6,
95,035,-4052,-4647,0,Washington Wizards,116.6,
120,035,4052,4647,1,Philadelphia 76ers,113.6,
132,035,4052,4647,0,Philadelphia 76ers,113.6,
103,035,-4052,-4647,1,Washington Wizards,116.6,
114,035,4052,4647,0,Philadelphia 76ers,113.6,
122,035,-4052,-4647,1,Washington Wizards,116.6,
112,035,-4052,-4647,0,Washington Wizards,116.6,
129,035,4052,4647,1,Philadelphia 76ers,113.6,
112,036,-4414,-1929,0,Memphis Grizzlies,113.3,
109,036,4414,1929,1,Utah Jazz,116.4,
129,036,-4414,-1929,0,Memphis Grizzlies,113.3,
141,036,4414,1929,1,Utah Jazz,116.4,
121,036,4414,1929,0,Utah Jazz,116.4,
111,036,-4414,-1929,1,Memphis Grizzlies,113.3,
120,036,4414,1929,0,Utah Jazz,116.4,
113,036,-4414,-1929,1,Memphis Grizzlies,113.3,
110,036,-4414,-1929,0,Memphis Grizzlies,113.3,
126,036,4414,1929,1,Utah Jazz,116.4,
107,037,-1949,3033,0,Atlanta Hawks,113.7,
105,037,1949,-3033,1,New York Knicks,107.0,
92,037,-1949,3033,0,Atlanta Hawks,113.7,
101,037,1949,-3033,1,New York Knicks,107.0,
94,037,1949,-3033,0,New York Knicks,107.0,
105,037,-1949,3033,1,Atlanta Hawks,113.7,
96,037,1949,-3033,0,New York Knicks,107.0,
113,037,-1949,3033,1,Atlanta Hawks,113.7,
103,037,-1949,3033,0,Atlanta Hawks,113.7,
89,037,1949,-3033,1,New York Knicks,107.0,
90,038,8291,6357,0,Los Angeles Lakers,109.5,
99,038,-8291,-6357,1,Phoenix Suns,115.3,
109,038,8291,6357,0,Los Angeles Lakers,109.5,
102,038,-8291,-6357,1,Phoenix Suns,115.3,
95,038,-8291,-6357,0,Phoenix Suns,115.3,
109,038,8291,6357,1,Los Angeles Lakers,109.5,
100,038,-8291,-6357,0,Phoenix Suns,115.3,
92,038,8291,6357,1,Los Angeles Lakers,109.5,
85,038,8291,6357,0,Los Angeles Lakers,109.5,
115,038,-8291,-6357,1,Phoenix Suns,115.3,
113,038,-8291,-6357,0,Phoenix Suns,115.3,
100,038,8291,6357,1,Los Angeles Lakers,109.5,
107,039,-2969,-4381,0,Milwaukee Bucks,120.1,
115,039,2969,4381,1,Brooklyn Nets,118.6,
86,039,-2969,-4381,0,Milwaukee Bucks,120.1,
125,039,2969,4381,1,Brooklyn Nets,118.6,
83,039,2969,4381,0,Brooklyn Nets,118.6,
86,039,-2969,-4381,1,Milwaukee Bucks,120.1,
96,039,2969,4381,0,Brooklyn Nets,118.6,
107,039,-2969,-4381,1,Milwaukee Bucks,120.1,
108,039,-2969,-4381,0,Milwaukee Bucks,120.1,
114,039,2969,4381,1,Brooklyn Nets,118.6,
89,039,2969,4381,0,Brooklyn Nets,118.6,
104,039,-2969,-4381,1,Milwaukee Bucks,120.1,
115,039,-2969,-4381,0,Milwaukee Bucks,120.1,
111,039,2969,4381,1,Brooklyn Nets,118.6,
128,040,-1396,-9455,0,Atlanta Hawks,113.7,
124,040,1396,9455,1,Philadelphia 76ers,113.6,
102,040,-1396,-9455,0,Atlanta Hawks,113.7,
118,040,1396,9455,1,Philadelphia 76ers,113.6,
127,040,1396,9455,0,Philadelphia 76ers,113.6,
111,040,-1396,-9455,1,Atlanta Hawks,113.7,
100,040,1396,9455,0,Philadelphia 76ers,113.6,
103,040,-1396,-9455,1,Atlanta Hawks,113.7,
109,040,-1396,-9455,0,Atlanta Hawks,113.7,
106,040,1396,9455,1,Philadelphia 76ers,113.6,
104,040,1396,9455,0,Philadelphia 76ers,113.6,
99,040,-1396,-9455,1,Atlanta Hawks,113.7,
103,040,-1396,-9455,0,Atlanta Hawks,113.7,
96,040,1396,9455,1,Philadelphia 76ers,113.6,
105,041,-3735,4498,0,Denver Nuggets,115.1,
122,041,3735,-4498,1,Phoenix Suns,115.3,
98,041,-3735,4498,0,Denver Nuggets,115.1,
123,041,3735,-4498,1,Phoenix Suns,115.3,
116,041,3735,-4498,0,Phoenix Suns,115.3,
102,041,-3735,4498,1,Denver Nuggets,115.1,
125,041,3735,-4498,0,Phoenix Suns,115.3,
118,041,-3735,4498,1,Denver Nuggets,115.1,
109,042,8231,697,0,Los Angeles Clippers,114.0,
112,042,-8231,-697,1,Utah Jazz,116.4,
111,042,8231,697,0,Los Angeles Clippers,114.0,
117,042,-8231,-697,1,Utah Jazz,116.4,
106,042,-8231,-697,0,Utah Jazz,116.4,
132,042,8231,697,1,Los Angeles Clippers,114.0,
104,042,-8231,-697,0,Utah Jazz,116.4,
118,042,8231,697,1,Los Angeles Clippers,114.0,
119,042,8231,697,0,Los Angeles Clippers,114.0,
111,042,-8231,-697,1,Utah Jazz,116.4,
119,042,-8231,-697,0,Utah Jazz,116.4,
131,042,8231,697,1,Los Angeles Clippers,114.0,
114,043,1233,4966,0,Los Angeles Clippers,114.0,
120,043,-1233,-4966,1,Phoenix Suns,115.3,
103,043,1233,4966,0,Los Angeles Clippers,114.0,
104,043,-1233,-4966,1,Phoenix Suns,115.3,
92,043,-1233,-4966,0,Phoenix Suns,115.3,
106,043,1233,4966,1,Los Angeles Clippers,114.0,
84,043,-1233,-4966,0,Phoenix Suns,115.3,
80,043,1233,4966,1,Los Angeles Clippers,114.0,
116,043,1233,4966,0,Los Angeles Clippers,114.0,
102,043,-1233,-4966,1,Phoenix Suns,115.3,
130,043,-1233,-4966,0,Phoenix Suns,115.3,
103,043,1233,4966,1,Los Angeles Clippers,114.0,
116,044,-4601,-780,0,Atlanta Hawks,113.7,
113,044,4601,780,1,Milwaukee Bucks,120.1,
91,044,-4601,-780,0,Atlanta Hawks,113.7,
125,044,4601,780,1,Milwaukee Bucks,120.1,
113,044,4601,780,0,Milwaukee Bucks,120.1,
102,044,-4601,-780,1,Atlanta Hawks,113.7,
88,044,4601,780,0,Milwaukee Bucks,120.1,
110,044,-4601,-780,1,Atlanta Hawks,113.7,
112,044,-4601,-780,0,Atlanta Hawks,113.7,
123,044,4601,780,1,Milwaukee Bucks,120.1,
118,044,4601,780,0,Milwaukee Bucks,120.1,
107,044,-4601,-780,1,Atlanta Hawks,113.7,
86,016,-4889,-5734,0,Chicago Bulls,111.6,
93,016,4889,5734,1,Milwaukee Bucks,115.5,
114,016,-4889,-5734,0,Chicago Bulls,111.6,
110,016,4889,5734,1,Milwaukee Bucks,115.5,
111,016,4889,5734,0,Milwaukee Bucks,115.5,
81,016,-4889,-5734,1,Chicago Bulls,111.6,
119,016,4889,5734,0,Milwaukee Bucks,115.5,
95,016,-4889,-5734,1,Chicago Bulls,111.6,
100,016,-4889,-5734,0,Chicago Bulls,111.6,
116,016,4889,5734,1,Milwaukee Bucks,115.5,
130,017,1235,-1545,0,Minnesota Timberwolves,115.9,
117,017,-1235,1545,1,Memphis Grizzlies,115.6,
96,017,1235,-1545,0,Minnesota Timberwolves,115.9,
124,017,-1235,1545,1,Memphis Grizzlies,115.6,
104,017,-1235,1545,0,Memphis Grizzlies,115.6,
95,017,1235,-1545,1,Minnesota Timberwolves,115.9,
118,017,-1235,1545,0,Memphis Grizzlies,115.6,
119,017,1235,-1545,1,Minnesota Timberwolves,115.9,
109,017,1235,-1545,0,Minnesota Timberwolves,115.9,
111,017,-1235,1545,1,Memphis Grizzlies,115.6,
114,017,-1235,1545,0,Memphis Grizzlies,115.6,
106,017,1235,-1545,1,Minnesota Timberwolves,115.9,
114,018,-276,4522,0,Brooklyn Nets,112.9,
115,018,276,-4522,1,Boston Celtics,111.8,
107,018,-276,4522,0,Brooklyn Nets,112.9,
114,018,276,-4522,1,Boston Celtics,111.8,
109,018,276,-4522,0,Boston Celtics,111.8,
103,018,-276,4522,1,Brooklyn Nets,112.9,
116,018,276,-4522,0,Boston Celtics,111.8,
112,018,-276,4522,1,Brooklyn Nets,112.9,
107,019,-7751,-3947,0,Denver Nuggets,112.7,
123,019,7751,3947,1,Golden State Warriors,111.0,
106,019,-7751,-3947,0,Denver Nuggets,112.7,
126,019,7751,3947,1,Golden State Warriors,111.0,
118,019,7751,3947,0,Golden State Warriors,111.0,
113,019,-7751,-3947,1,Denver Nuggets,112.7,
121,019,7751,3947,0,Golden State Warriors,111.0,
126,019,-7751,-3947,1,Denver Nuggets,112.7,
98,019,-7751,-3947,0,Denver Nuggets,112.7,
102,019,7751,3947,1,Golden State Warriors,111.0,
99,020,6079,8,0,Utah Jazz,113.6,
93,020,-6079,-8,1,Dallas Mavericks,108.0,
104,020,6079,8,0,Utah Jazz,113.6,
110,020,-6079,-8,1,Dallas Mavericks,108.0,
126,020,-6079,-8,0,Dallas Mavericks,108.0,
118,020,6079,8,1,Utah Jazz,113.6,
99,020,-6079,-8,0,Dallas Mavericks,108.0,
100,020,6079,8,1,Utah Jazz,113.6,
77,020,6079,8,0,Utah Jazz,113.6,
102,020,-6079,-8,1,Dallas Mavericks,108.0,
98,020,-6079,-8,0,Dallas Mavericks,108.0,
96,020,6079,8,1,Utah Jazz,113.6,
111,021,-7747,-1187,0,Toronto Raptors,109.4,
131,021,7747,1187,1,Philadelphia 76ers,109.9,
97,021,-7747,-1187,0,Toronto Raptors,109.4,
112,021,7747,1187,1,Philadelphia 76ers,109.9,
104,021,7747,1187,0,Philadelphia 76ers,109.9,
101,021,-7747,-1187,1,Toronto Raptors,109.4,
102,021,7747,1187,0,Philadelphia 76ers,109.9,
110,021,-7747,-1187,1,Toronto Raptors,109.4,
103,021,-7747,-1187,0,Toronto Raptors,109.4,
88,021,7747,1187,1,Philadelphia 76ers,109.9,
132,021,7747,1187,0,Philadelphia 76ers,109.9,
97,021,-7747,-1187,1,Toronto Raptors,109.4,
99,022,-5944,-4153,0,New Orleans Pelicans,109.3,
110,022,5944,4153,1,Phoenix Suns,114.8,
125,022,-5944,-4153,0,New Orleans Pelicans,109.3,
114,022,5944,4153,1,Phoenix Suns,114.8,
114,022,5944,4153,0,Phoenix Suns,114.8,
111,022,-5944,-4153,1,New Orleans Pelicans,109.3,
103,022,5944,4153,0,Phoenix Suns,114.8,
118,022,-5944,-4153,1,New Orleans Pelicans,109.3,
97,022,-5944,-4153,0,New Orleans Pelicans,109.3,
112,022,5944,4153,1,Phoenix Suns,114.8,
115,022,5944,4153,0,Phoenix Suns,114.8,
109,022,-5944,-4153,1,New Orleans Pelicans,109.3,
91,023,-4764,-720,0,Atlanta Hawks,113.9,
115,023,4764,720,1,Miami Heat,110.0,
105,023,-4764,-720,0,Atlanta Hawks,113.9,
115,023,4764,720,1,Miami Heat,110.0,
110,023,4764,720,0,Miami Heat,110.0,
111,023,-4764,-720,1,Atlanta Hawks,113.9,
110,023,4764,720,0,Miami Heat,110.0,
86,023,-4764,-720,1,Atlanta Hawks,113.9,
94,023,-4764,-720,0,Atlanta Hawks,113.9,
97,023,4764,720,1,Miami Heat,110.0,
101,024,-1197,8057,0,Milwaukee Bucks,115.5,
89,024,1197,-8057,1,Boston Celtics,111.8,
86,024,-1197,8057,0,Milwaukee Bucks,115.5,
109,024,1197,-8057,1,Boston Celtics,111.8,
101,024,1197,-8057,0,Boston Celtics,111.8,
103,024,-1197,8057,1,Milwaukee Bucks,115.5,
116,024,1197,-8057,0,Boston Celtics,111.8,
108,024,-1197,8057,1,Milwaukee Bucks,115.5,
110,024,-1197,8057,0,Milwaukee Bucks,115.5,
107,024,1197,-8057,1,Boston Celtics,111.8,
108,024,1197,-8057,0,Boston Celtics,111.8,
95,024,-1197,8057,1,Milwaukee Bucks,115.5,
81,024,-1197,8057,0,Milwaukee Bucks,115.5,
109,024,1197,-8057,1,Boston Celtics,111.8,
92,025,4583,427,0,Philadelphia 76ers,109.9,
106,025,-4583,-427,1,Miami Heat,110.0,
103,025,4583,427,0,Philadelphia 76ers,109.9,
119,025,-4583,-427,1,Miami Heat,110.0,
79,025,-4583,-427,0,Miami Heat,110.0,
99,025,4583,427,1,Philadelphia 76ers,109.9,
108,025,-4583,-427,0,Miami Heat,110.0,
116,025,4583,427,1,Philadelphia 76ers,109.9,
85,025,4583,427,0,Philadelphia 76ers,109.9,
120,025,-4583,-427,1,Miami Heat,110.0,
99,025,-4583,-427,0,Miami Heat,110.0,
90,025,4583,427,1,Philadelphia 76ers,109.9,
114,026,-8267,-2674,0,Dallas Mavericks,108.0,
121,026,8267,2674,1,Phoenix Suns,114.8,
109,026,-8267,-2674,0,Dallas Mavericks,108.0,
129,026,8267,2674,1,Phoenix Suns,114.8,
94,026,8267,2674,0,Phoenix Suns,114.8,
103,026,-8267,-2674,1,Dallas Mavericks,108.0,
101,026,8267,2674,0,Phoenix Suns,114.8,
111,026,-8267,-2674,1,Dallas Mavericks,108.0,
80,026,-8267,-2674,0,Dallas Mavericks,108.0,
110,026,8267,2674,1,Phoenix Suns,114.8,
86,026,8267,2674,0,Phoenix Suns,114.8,
113,026,-8267,-2674,1,Dallas Mavericks,108.0,
123,026,-8267,-2674,0,Dallas Mavericks,108.0,
90,026,8267,2674,1,Phoenix Suns,114.8,
117,027,12809,-910,0,Golden State Warriors,111.0,
116,027,-12809,910,1,Memphis Grizzlies,115.6,
101,027,12809,-910,0,Golden State Warriors,111.0,
106,027,-12809,910,1,Memphis Grizzlies,115.6,
112,027,-12809,910,0,Memphis Grizzlies,115.6,
142,027,12809,-910,1,Golden State Warriors,111.0,
98,027,-12809,910,0,Memphis Grizzlies,115.6,
101,027,12809,-910,1,Golden State Warriors,111.0,
95,027,12809,-910,0,Golden State Warriors,111.0,
134,027,-12809,910,1,Memphis Grizzlies,115.6,
96,027,-12809,910,0,Memphis Grizzlies,115.6,
110,027,12809,-910,1,Golden State Warriors,111.0,
87,028,-11533,-336,0,Dallas Mavericks,108.0,
112,028,11533,336,1,Golden State Warriors,111.0,
117,028,-11533,-336,0,Dallas Mavericks,108.0,
126,028,11533,336,1,Golden State Warriors,111.0,
109,028,11533,336,0,Golden State Warriors,111.0,
100,028,-11533,-336,1,Dallas Mavericks,108.0,
109,028,11533,336,0,Golden State Warriors,111.0,
119,028,-11533,-336,1,Dallas Mavericks,108.0,
110,028,-11533,-336,0,Dallas Mavericks,108.0,
120,028,11533,336,1,Golden State Warriors,111.0,
107,029,3818,-4276,0,Boston Celtics,111.8,
118,029,-3818,4276,1,Miami Heat,110.0,
127,029,3818,-4276,0,Boston Celtics,111.8,
102,029,-3818,4276,1,Miami Heat,110.0,
109,029,-3818,4276,0,Miami Heat,110.0,
103,029,3818,-4276,1,Boston Celtics,111.8,
82,029,-3818,4276,0,Miami Heat,110.0,
102,029,3818,-4276,1,Boston Celtics,111.8,
93,029,3818,-4276,0,Boston Celtics,111.8,
80,029,-3818,4276,1,Miami Heat,110.0,
111,029,-3818,4276,0,Miami Heat,110.0,
103,029,3818,-4276,1,Boston Celtics,111.8,
100,029,3818,-4276,0,Boston Celtics,111.8,
96,029,-3818,4276,1,Miami Heat,110.0,
130,001,-2217,-921,0,Miami Heat,109.5,
117,001,2217,921,1,Milwaukee Bucks,116.9,
122,001,-2217,-921,0,Miami Heat,109.5,
138,001,2217,921,1,Milwaukee Bucks,116.9,
99,001,2217,921,0,Milwaukee Bucks,116.9,
121,001,-2217,-921,1,Miami Heat,109.5,
114,001,2217,921,0,Milwaukee Bucks,116.9,
119,001,-2217,-921,1,Miami Heat,109.5,
128,001,-2217,-921,0,Miami Heat,109.5,
126,001,2217,921,1,Milwaukee Bucks,116.9,
130,001,-2217,-921,0,Miami Heat,109.5,113.3
117,001,2217,921,1,Milwaukee Bucks,116.9,109.8
122,001,-2217,-921,0,Miami Heat,109.5,113.3
138,001,2217,921,1,Milwaukee Bucks,116.9,109.8
99,001,2217,921,0,Milwaukee Bucks,116.9,109.8
121,001,-2217,-921,1,Miami Heat,109.5,113.3
114,001,2217,921,0,Milwaukee Bucks,116.9,109.8
119,001,-2217,-921,1,Miami Heat,109.5,113.3
128,001,-2217,-921,0,Miami Heat,109.5,113.3
126,001,2217,921,1,Milwaukee Bucks,116.9,109.8
101,002,-885,-3669,0,New York Knicks,116.0,
97,002,885,3669,1,Cleveland Cavaliers,112.3,
90,002,-885,-3669,0,New York Knicks,116.0,
107,002,885,3669,1,Cleveland Cavaliers,112.3,
79,002,885,3669,0,Cleveland Cavaliers,112.3,
99,002,-885,-3669,1,New York Knicks,116.0,
93,002,885,3669,0,Cleveland Cavaliers,112.3,
102,002,-885,-3669,1,New York Knicks,116.0,
106,002,-885,-3669,0,New York Knicks,116.0,
95,002,885,3669,1,Cleveland Cavaliers,112.3,
101,002,-885,-3669,0,New York Knicks,116.0,106.9
97,002,885,3669,1,Cleveland Cavaliers,112.3,113.1
90,002,-885,-3669,0,New York Knicks,116.0,106.9
107,002,885,3669,1,Cleveland Cavaliers,112.3,113.1
79,002,885,3669,0,Cleveland Cavaliers,112.3,113.1
99,002,-885,-3669,1,New York Knicks,116.0,106.9
93,002,885,3669,0,Cleveland Cavaliers,112.3,113.1
102,002,-885,-3669,1,New York Knicks,116.0,106.9
106,002,-885,-3669,0,New York Knicks,116.0,106.9
95,002,885,3669,1,Cleveland Cavaliers,112.3,113.1
101,003,-7898,1738,0,Brooklyn Nets,113.4,
121,003,7898,-1738,1,Philadelphia 76ers,115.2,
84,003,-7898,1738,0,Brooklyn Nets,113.4,
96,003,7898,-1738,1,Philadelphia 76ers,115.2,
102,003,7898,-1738,0,Philadelphia 76ers,115.2,
97,003,-7898,1738,1,Brooklyn Nets,113.4,
96,003,7898,-1738,0,Philadelphia 76ers,115.2,
88,003,-7898,1738,1,Brooklyn Nets,113.4,
101,003,-7898,1738,0,Brooklyn Nets,113.4,110.9
121,003,7898,-1738,1,Philadelphia 76ers,115.2,110.9
84,003,-7898,1738,0,Brooklyn Nets,113.4,110.9
96,003,7898,-1738,1,Philadelphia 76ers,115.2,110.9
102,003,7898,-1738,0,Philadelphia 76ers,115.2,110.9
97,003,-7898,1738,1,Brooklyn Nets,113.4,110.9
96,003,7898,-1738,0,Philadelphia 76ers,115.2,110.9
88,003,-7898,1738,1,Brooklyn Nets,113.4,110.9
99,004,-11511,-2814,0,Atlanta Hawks,118.4,
112,004,11511,2814,1,Boston Celtics,117.9,
106,004,-11511,-2814,0,Atlanta Hawks,118.4,
119,004,11511,2814,1,Boston Celtics,117.9,
122,004,11511,2814,0,Boston Celtics,117.9,
130,004,-11511,-2814,1,Atlanta Hawks,118.4,
129,004,11511,2814,0,Boston Celtics,117.9,
121,004,-11511,-2814,1,Atlanta Hawks,118.4,
119,004,-11511,-2814,0,Atlanta Hawks,118.4,
117,004,11511,2814,1,Boston Celtics,117.9,
128,004,11511,2814,0,Boston Celtics,117.9,
120,004,-11511,-2814,1,Atlanta Hawks,118.4,
99,004,-11511,-2814,0,Atlanta Hawks,118.4,111.4
112,004,11511,2814,1,Boston Celtics,117.9,118.1
106,004,-11511,-2814,0,Atlanta Hawks,118.4,111.4
119,004,11511,2814,1,Boston Celtics,117.9,118.1
122,004,11511,2814,0,Boston Celtics,117.9,118.1
130,004,-11511,-2814,1,Atlanta Hawks,118.4,111.4
129,004,11511,2814,0,Boston Celtics,117.9,118.1
121,004,-11511,-2814,1,Atlanta Hawks,118.4,111.4
119,004,-11511,-2814,0,Atlanta Hawks,118.4,111.4
117,004,11511,2814,1,Boston Celtics,117.9,118.1
128,004,11511,2814,0,Boston Celtics,117.9,118.1
120,004,-11511,-2814,1,Atlanta Hawks,118.4,111.4
80,005,-494,-4300,0,Minnesota Timberwolves,115.8,
109,005,494,4300,1,Denver Nuggets,115.8,
113,005,-494,-4300,0,Minnesota Timberwolves,115.8,
122,005,494,4300,1,Denver Nuggets,115.8,
120,005,494,4300,0,Denver Nuggets,115.8,
111,005,-494,-4300,1,Minnesota Timberwolves,115.8,
108,005,494,4300,0,Denver Nuggets,115.8,
114,005,-494,-4300,1,Minnesota Timberwolves,115.8,
109,005,-494,-4300,0,Minnesota Timberwolves,115.8,
112,005,494,4300,1,Denver Nuggets,115.8,
80,005,-494,-4300,0,Minnesota Timberwolves,115.8,112.5
109,005,494,4300,1,Denver Nuggets,115.8,115.8
113,005,-494,-4300,0,Minnesota Timberwolves,115.8,112.5
122,005,494,4300,1,Denver Nuggets,115.8,115.8
120,005,494,4300,0,Denver Nuggets,115.8,115.8
111,005,-494,-4300,1,Minnesota Timberwolves,115.8,112.5
108,005,494,4300,0,Denver Nuggets,115.8,115.8
114,005,-494,-4300,1,Minnesota Timberwolves,115.8,112.5
109,005,-494,-4300,0,Minnesota Timberwolves,115.8,112.5
112,005,494,4300,1,Denver Nuggets,115.8,115.8
115,006,-6508,7055,0,Los Angeles Clippers,113.6,
110,006,6508,-7055,1,Phoenix Suns,113.6,
109,006,-6508,7055,0,Los Angeles Clippers,113.6,
123,006,6508,-7055,1,Phoenix Suns,113.6,
129,006,6508,-7055,0,Phoenix Suns,113.6,
124,006,-6508,7055,1,Los Angeles Clippers,113.6,
112,006,6508,-7055,0,Phoenix Suns,113.6,
100,006,-6508,7055,1,Los Angeles Clippers,113.6,
130,006,-6508,7055,0,Los Angeles Clippers,113.6,
136,006,6508,-7055,1,Phoenix Suns,113.6,
123,007,15324,1119,0,Golden State Warriors,118.9,
126,007,-15324,-1119,1,Sacramento Kings,120.7,
106,007,15324,1119,0,Golden State Warriors,118.9,
114,007,-15324,-1119,1,Sacramento Kings,120.7,
97,007,-15324,-1119,0,Sacramento Kings,120.7,
114,007,15324,1119,1,Golden State Warriors,118.9,
125,007,-15324,-1119,0,Sacramento Kings,120.7,
126,007,15324,1119,1,Golden State Warriors,118.9,
123,007,15324,1119,0,Golden State Warriors,118.9,
116,007,-15324,-1119,1,Sacramento Kings,120.7,
118,007,-15324,-1119,0,Sacramento Kings,120.7,
99,007,15324,1119,1,Golden State Warriors,118.9,
120,007,15324,1119,0,Golden State Warriors,118.9,
100,007,-15324,-1119,1,Sacramento Kings,120.7,
128,008,10789,1016,0,Los Angeles Lakers,117.2,
112,008,-10789,-1016,1,Memphis Grizzlies,116.9,
93,008,10789,1016,0,Los Angeles Lakers,117.2,
103,008,-10789,-1016,1,Memphis Grizzlies,116.9,
101,008,-10789,-1016,0,Memphis Grizzlies,116.9,
111,008,10789,1016,1,Los Angeles Lakers,117.2,
111,008,-10789,-1016,0,Memphis Grizzlies,116.9,
117,008,10789,1016,1,Los Angeles Lakers,117.2,
99,008,10789,1016,0,Los Angeles Lakers,117.2,
116,008,-10789,-1016,1,Memphis Grizzlies,116.9,
85,008,-10789,-1016,0,Memphis Grizzlies,116.9,
125,008,10789,1016,1,Los Angeles Lakers,117.2,
108,009,8730,3096,0,Miami Heat,109.5,
101,009,-8730,-3096,1,New York Knicks,116.0,
105,009,8730,3096,0,Miami Heat,109.5,
111,009,-8730,-3096,1,New York Knicks,116.0,
86,009,-8730,-3096,0,New York Knicks,116.0,
105,009,8730,3096,1,Miami Heat,109.5,
101,009,-8730,-3096,0,New York Knicks,116.0,
109,009,8730,3096,1,Miami Heat,109.5,
103,009,8730,3096,0,Miami Heat,109.5,
112,009,-8730,-3096,1,New York Knicks,116.0,
92,009,-8730,-3096,0,New York Knicks,116.0,
96,009,8730,3096,1,Miami Heat,109.5,
119,010,-2624,-613,0,Philadelphia 76ers,115.2,
115,010,2624,613,1,Boston Celtics,117.9,
87,010,-2624,-613,0,Philadelphia 76ers,115.2,
121,010,2624,613,1,Boston Celtics,117.9,
114,010,2624,613,0,Boston Celtics,117.9,
102,010,-2624,-613,1,Philadelphia 76ers,115.2,
115,010,2624,613,0,Boston Celtics,117.9,
116,010,-2624,-613,1,Philadelphia 76ers,115.2,
115,010,-2624,-613,0,Philadelphia 76ers,115.2,
103,010,2624,613,1,Boston Celtics,117.9,
95,010,2624,613,0,Boston Celtics,117.9,
86,010,-2624,-613,1,Philadelphia 76ers,115.2,
88,010,-2624,-613,0,Philadelphia 76ers,115.2,
112,010,2624,613,1,Boston Celtics,117.9,
107,011,4612,3337,0,Phoenix Suns,113.6,
125,011,-4612,-3337,1,Denver Nuggets,115.8,
87,011,4612,3337,0,Phoenix Suns,113.6,
97,011,-4612,-3337,1,Denver Nuggets,115.8,
114,011,-4612,-3337,0,Denver Nuggets,115.8,
121,011,4612,3337,1,Phoenix Suns,113.6,
124,011,-4612,-3337,0,Denver Nuggets,115.8,
129,011,4612,3337,1,Phoenix Suns,113.6,
102,011,4612,3337,0,Phoenix Suns,113.6,
118,011,-4612,-3337,1,Denver Nuggets,115.8,
125,011,-4612,-3337,0,Denver Nuggets,115.8,
100,011,4612,3337,1,Phoenix Suns,113.6,
117,012,-3023,510,0,Los Angeles Lakers,117.2,
112,012,3023,-510,1,Golden State Warriors,118.9,
100,012,-3023,510,0,Los Angeles Lakers,117.2,
127,012,3023,-510,1,Golden State Warriors,118.9,
97,012,3023,-510,0,Golden State Warriors,118.9,
127,012,-3023,510,1,Los Angeles Lakers,117.2,
101,012,3023,-510,0,Golden State Warriors,118.9,
104,012,-3023,510,1,Los Angeles Lakers,117.2,
106,012,-3023,510,0,Los Angeles Lakers,117.2,
121,012,3023,-510,1,Golden State Warriors,118.9,
101,012,3023,-510,0,Golden State Warriors,118.9,
122,012,-3023,510,1,Los Angeles Lakers,117.2,
126,013,8481,-840,0,Los Angeles Lakers,117.2,
